Customer_ID,Gender,Age_Group,Customer_Type,Membership,Membership_Start_Date,Home_City,Vehicle_ID
CU02728,Male,46-60,New,Gold,2025-01-08,Chennai,V02728
CU02729,Male,26-35,New,Gold,2022-10-10,Pune,V02729
CU02730,Male,26-35,New,Gold,2023-11-12,Chennai,V02730
CU02731,Male,18-25,New,Platinum,2022-10-24,Chennai,V02731
CU02732,Male,46-60,Regular,Silver,2024-12-02,Bengaluru,V02732
CU02733,Female,36-45,New,None,2023-01-11,Delhi,V02733
CU02734,Female,18-25,New,Platinum,2023-12-25,Jaipur,V02734
CU02735,Male,46-60,Regular,Platinum,2022-08-15,Hyderabad,V02735
CU02736,Female,46-60,Regular,Platinum,2025-01-27,Mumbai,V02736
CU02737,Female,36-45,New,None,2022-08-22,Pune,V02737
CU02738,Male,18-25,New,Platinum,2022-11-15,Delhi,V02738
CU02739,Female,18-25,Regular,None,2023-07-19,Lucknow,V02739
CU02740,Female,26-35,New,None,2022-01-27,Hyderabad,V02740
CU02741,Male,26-35,New,Silver,2022-08-27,Jaipur,V02741
CU02742,Male,36-45,Regular,None,2024-03-05,Kolkata,V02742
CU02743,Female,46-60,Regular,Platinum,2022-09-04,Mumbai,V02743
CU02744,Male,46-60,Regular,None,2022-12-27,Bengaluru,V02744
CU02745,Male,46-60,New,Silver,2023-11-05,Lucknow,V02745
CU02746,Female,36-45,Regular,None,2024-04-18,Jaipur,V02746
CU02747,Female,46-60,New,Gold,2023-05-18,Bengaluru,V02747
CU02748,Female,36-45,Regular,Platinum,2022-06-09,Kolkata,V02748
CU02749,Female,36-45,Regular,Silver,2025-06-02,Jaipur,V02749
CU02750,Male,46-60,New,Silver,2023-09-24,Bengaluru,V02750
CU02751,Male,46-60,Regular,Platinum,2024-02-22,Pune,V02751
CU02752,Female,26-35,Regular,Gold,2023-07-24,Pune,V02752
CU02753,Male,46-60,Regular,None,2025-03-17,Lucknow,V02753
CU02754,Male,46-60,New,Platinum,2024-01-18,Hyderabad,V02754
CU02755,Male,18-25,New,Silver,2025-01-23,Delhi,V02755
CU02756,Male,26-35,New,Silver,2024-03-11,Kolkata,V02756
CU02757,Male,26-35,New,Platinum,2023-06-09,Mumbai,V02757
CU02758,Female,36-45,Regular,Silver,2022-07-15,Chennai,V02758
CU02759,Male,36-45,Regular,Platinum,2025-09-06,Delhi,V02759
CU02760,Female,36-45,Regular,Silver,2023-03-08,Bengaluru,V02760
CU02761,Male,36-45,Regular,Silver,2022-02-05,Jaipur,V02761
CU02762,Male,46-60,Regular,Silver,2024-01-15,Lucknow,V02762
CU02763,Female,26-35,New,Silver,2025-06-21,Jaipur,V02763
CU02764,Male,18-25,Regular,Platinum,2024-09-27,Pune,V02764
CU02765,Female,46-60,New,Platinum,2024-01-24,Jaipur,V02765
CU02766,Female,18-25,Regular,Silver,2024-11-04,Ahmedabad,V02766
CU02767,Female,46-60,New,Silver,2025-07-17,Bengaluru,V02767
CU02768,Female,46-60,Regular,Silver,2025-06-18,Bengaluru,V02768
CU02769,Male,26-35,New,Gold,2023-09-10,Ahmedabad,V02769
CU02770,Female,36-45,New,Platinum,2024-11-14,Lucknow,V02770
CU02771,Female,36-45,Regular,Platinum,2024-07-10,Chennai,V02771
CU02772,Male,18-25,New,Platinum,2023-12-03,Chennai,V02772
CU02773,Male,46-60,New,Platinum,2024-06-22,Kolkata,V02773
CU02774,Female,18-25,New,Platinum,2024-08-02,Hyderabad,V02774
CU02775,Female,36-45,New,Silver,2024-12-03,Jaipur,V02775
CU02776,Female,36-45,New,None,2022-12-10,Kolkata,V02776
CU02777,Male,18-25,Regular,None,2022-01-06,Jaipur,V02777
CU02778,Female,18-25,New,None,2025-11-21,Bengaluru,V02778
CU02779,Male,46-60,Regular,None,2022-05-24,Lucknow,V02779
CU02780,Male,26-35,Regular,None,2025-06-03,Bengaluru,V02780
CU02781,Male,46-60,Regular,None,2023-12-25,Ahmedabad,V02781
CU02782,Male,18-25,New,None,2023-07-19,Bengaluru,V02782
CU02783,Female,18-25,Regular,Platinum,2024-01-07,Kolkata,V02783
CU02784,Male,18-25,Regular,Silver,2023-11-20,Chennai,V02784
CU02785,Female,36-45,Regular,None,2023-07-11,Chennai,V02785
CU02786,Female,46-60,New,None,2023-03-08,Ahmedabad,V02786
CU02787,Male,46-60,Regular,None,2025-03-24,Chennai,V02787
CU02788,Female,18-25,New,None,2024-07-17,Mumbai,V02788
CU02789,Female,18-25,New,Silver,2022-07-12,Lucknow,V02789
CU02790,Female,36-45,Regular,Silver,2024-08-04,Bengaluru,V02790
CU02791,Female,26-35,Regular,Silver,2025-03-17,Pune,V02791
CU02792,Male,36-45,New,None,2024-05-15,Pune,V02792
CU02793,Male,46-60,Regular,Silver,2025-02-26,Lucknow,V02793
CU02794,Male,36-45,New,Gold,2024-04-04,Pune,V02794
CU02795,Male,46-60,New,Gold,2022-03-17,Hyderabad,V02795
CU02796,Female,36-45,Regular,None,2024-04-24,Chennai,V02796
CU02797,Female,36-45,Regular,None,2025-08-12,Chennai,V02797
CU02798,Female,36-45,Regular,Platinum,2023-09-04,Ahmedabad,V02798
CU02799,Male,18-25,Regular,Gold,2023-09-12,Pune,V02799
CU02800,Female,46-60,Regular,Gold,2023-12-26,Chennai,V02800
CU02801,Male,18-25,Regular,None,2023-09-19,Chennai,V02801
CU02802,Female,46-60,New,Silver,2025-02-11,Ahmedabad,V02802
CU02803,Male,18-25,Regular,Platinum,2024-05-03,Pune,V02803
CU02804,Female,18-25,Regular,Platinum,2024-12-09,Lucknow,V02804
CU02805,Male,18-25,New,None,2023-11-06,Jaipur,V02805
CU02806,Female,36-45,New,Platinum,2023-09-21,Pune,V02806
CU02807,Female,36-45,Regular,Platinum,2024-09-18,Chennai,V02807
CU02808,Female,36-45,New,None,2022-02-05,Hyderabad,V02808
CU02809,Male,36-45,Regular,Silver,2025-01-10,Lucknow,V02809
CU02810,Male,26-35,Regular,None,2023-12-05,Bengaluru,V02810
CU02811,Male,36-45,Regular,Gold,2023-12-26,Chennai,V02811
CU02812,Female,18-25,New,Platinum,2023-09-26,Lucknow,V02812
CU02813,Male,46-60,Regular,None,2025-08-25,Mumbai,V02813
CU02814,Female,36-45,Regular,Silver,2024-05-17,Mumbai,V02814
CU02815,Male,46-60,New,None,2025-07-16,Lucknow,V02815
CU02816,Male,26-35,New,None,2023-08-14,Bengaluru,V02816
CU02817,Female,46-60,Regular,Silver,2023-11-03,Lucknow,V02817
CU02818,Female,26-35,Regular,Gold,2023-06-24,Jaipur,V02818
CU02819,Male,36-45,New,Silver,2024-03-05,Hyderabad,V02819
CU02820,Male,36-45,Regular,None,2025-01-24,Delhi,V02820
CU02821,Male,26-35,New,Platinum,2025-10-20,Lucknow,V02821
CU02822,Female,18-25,New,Gold,2025-03-04,Jaipur,V02822
CU02823,Female,46-60,New,Gold,2025-12-16,Chennai,V02823
CU02824,Male,46-60,New,Platinum,2024-08-20,Kolkata,V02824
CU02825,Female,18-25,New,Gold,2025-11-25,Bengaluru,V02825
CU02826,Female,26-35,Regular,None,2024-10-24,Hyderabad,V02826
CU02827,Male,36-45,Regular,Silver,2025-02-20,Chennai,V02827
CU02828,Female,36-45,Regular,None,2023-07-02,Chennai,V02828
CU02829,Male,26-35,New,Platinum,2024-03-24,Lucknow,V02829
CU02830,Male,18-25,New,Silver,2024-08-20,Hyderabad,V02830
CU02831,Male,46-60,Regular,Platinum,2022-11-25,Lucknow,V02831
CU02832,Male,46-60,New,Silver,2025-10-13,Chennai,V02832
CU02833,Female,46-60,Regular,Gold,2023-04-22,Lucknow,V02833
CU02834,Female,46-60,Regular,Platinum,2023-06-11,Lucknow,V02834
CU02835,Male,36-45,Regular,None,2024-07-04,Bengaluru,V02835
CU02836,Male,36-45,New,Gold,2022-06-20,Lucknow,V02836
CU02837,Female,36-45,New,Platinum,2022-11-25,Mumbai,V02837
CU02838,Male,18-25,Regular,None,2025-03-26,Lucknow,V02838
CU02839,Female,46-60,New,Gold,2022-08-25,Bengaluru,V02839
CU02840,Female,36-45,New,Platinum,2025-09-20,Chennai,V02840
CU02841,Male,26-35,Regular,Platinum,2022-07-04,Lucknow,V02841
CU02842,Male,46-60,New,None,2022-06-12,Hyderabad,V02842
CU02843,Male,26-35,Regular,Gold,2025-09-10,Bengaluru,V02843
CU02844,Male,36-45,New,Gold,2025-06-24,Pune,V02844
CU02845,Female,26-35,Regular,None,2025-05-07,Kolkata,V02845
CU02846,Male,18-25,Regular,Platinum,2023-04-16,Hyderabad,V02846
CU02847,Female,18-25,Regular,Gold,2025-05-28,Delhi,V02847
CU02848,Male,36-45,Regular,Gold,2023-10-04,Chennai,V02848
CU02849,Female,26-35,Regular,Platinum,2025-03-15,Chennai,V02849
CU02850,Male,26-35,New,None,2022-07-23,Mumbai,V02850
CU02851,Female,18-25,New,None,2023-08-06,Delhi,V02851
CU02852,Female,36-45,Regular,Gold,2024-04-16,Pune,V02852
CU02853,Male,26-35,New,Platinum,2024-07-22,Jaipur,V02853
CU02854,Female,18-25,Regular,Silver,2023-01-05,Delhi,V02854
CU02855,Female,36-45,Regular,Platinum,2023-06-03,Jaipur,V02855
CU02856,Female,36-45,Regular,Silver,2023-09-21,Lucknow,V02856
CU02857,Female,26-35,New,Silver,2025-04-01,Pune,V02857
CU02858,Female,46-60,Regular,Gold,2022-05-17,Jaipur,V02858
CU02859,Male,46-60,Regular,Gold,2025-03-13,Hyderabad,V02859
CU02860,Male,36-45,New,Silver,2024-10-27,Hyderabad,V02860
CU02861,Male,18-25,Regular,None,2023-12-14,Hyderabad,V02861
CU02862,Female,26-35,New,None,2025-02-03,Delhi,V02862
CU02863,Female,26-35,Regular,Silver,2025-02-27,Chennai,V02863
CU02864,Female,46-60,Regular,None,2022-04-10,Chennai,V02864
CU02865,Male,36-45,New,Platinum,2023-08-15,Mumbai,V02865
CU02866,Female,36-45,New,Platinum,2022-10-14,Ahmedabad,V02866
CU02867,Male,36-45,Regular,Gold,2022-08-08,Mumbai,V02867
CU02868,Female,26-35,New,Silver,2025-01-17,Lucknow,V02868
CU02869,Male,18-25,Regular,Silver,2024-07-13,Bengaluru,V02869
CU02870,Female,46-60,Regular,Gold,2022-12-19,Delhi,V02870
CU02871,Female,46-60,New,Gold,2022-07-13,Delhi,V02871
CU02872,Female,46-60,Regular,None,2025-03-01,Jaipur,V02872
CU02873,Female,26-35,Regular,Gold,2022-09-15,Ahmedabad,V02873
CU02874,Female,18-25,New,None,2022-07-05,Ahmedabad,V02874
CU02875,Male,18-25,New,Platinum,2023-09-16,Delhi,V02875
CU02876,Female,46-60,New,None,2024-11-15,Mumbai,V02876
CU02877,Female,36-45,Regular,Platinum,2024-09-18,Hyderabad,V02877
CU02878,Female,46-60,Regular,Silver,2023-01-03,Delhi,V02878
CU02879,Female,26-35,Regular,Silver,2022-10-01,Pune,V02879
CU02880,Male,18-25,Regular,Platinum,2022-04-13,Pune,V02880
CU02881,Male,18-25,New,Platinum,2024-05-24,Chennai,V02881
CU02882,Male,18-25,New,None,2025-01-02,Mumbai,V02882
CU02883,Female,36-45,Regular,None,2023-12-19,Kolkata,V02883
CU02884,Female,18-25,New,Platinum,2025-02-11,Pune,V02884
CU02885,Male,46-60,Regular,Gold,2022-06-14,Pune,V02885
CU02886,Female,46-60,New,Gold,2022-11-04,Hyderabad,V02886
CU02887,Female,36-45,Regular,Gold,2022-05-27,Kolkata,V02887
CU02888,Male,46-60,New,Silver,2022-02-18,Delhi,V02888
CU02889,Male,36-45,Regular,None,2025-02-10,Hyderabad,V02889
CU02890,Female,26-35,New,Silver,2022-06-10,Bengaluru,V02890
CU02891,Female,18-25,New,Gold,2024-09-18,Ahmedabad,V02891
CU02892,Female,18-25,New,Gold,2024-07-07,Ahmedabad,V02892
CU02893,Male,26-35,Regular,Platinum,2022-07-21,Delhi,V02893
CU02894,Female,18-25,New,Gold,2022-04-27,Delhi,V02894
CU02895,Male,18-25,Regular,Gold,2025-10-01,Lucknow,V02895
CU02896,Female,18-25,New,None,2024-08-11,Jaipur,V02896
CU02897,Female,26-35,New,Gold,2025-10-25,Kolkata,V02897
CU02898,Female,18-25,New,Silver,2022-06-24,Mumbai,V02898
CU02899,Male,26-35,New,Silver,2025-09-27,Pune,V02899
CU02900,Female,46-60,Regular,Platinum,2022-11-16,Lucknow,V02900
CU02901,Female,46-60,Regular,Platinum,2022-07-22,Hyderabad,V02901
CU02902,Male,36-45,New,None,2023-04-05,Jaipur,V02902
CU02903,Male,46-60,New,None,2024-08-23,Pune,V02903
CU02904,Male,36-45,New,Silver,2022-04-28,Jaipur,V02904
CU02905,Female,26-35,New,Platinum,2022-01-21,Delhi,V02905
CU02906,Female,18-25,New,Silver,2023-03-09,Chennai,V02906
CU02907,Male,46-60,New,Gold,2023-04-06,Pune,V02907
CU02908,Female,18-25,Regular,None,2022-04-04,Delhi,V02908
CU02909,Male,46-60,Regular,None,2024-01-23,Delhi,V02909
CU02910,Female,46-60,Regular,Silver,2025-01-28,Ahmedabad,V02910
CU02911,Female,18-25,New,Platinum,2024-02-23,Pune,V02911
CU02912,Female,36-45,Regular,Gold,2022-01-13,Kolkata,V02912
CU02913,Male,26-35,New,None,2023-08-09,Lucknow,V02913
CU02914,Male,26-35,New,Platinum,2025-12-08,Chennai,V02914
CU02915,Male,18-25,New,None,2025-02-09,Jaipur,V02915
CU02916,Male,26-35,New,Gold,2023-07-18,Kolkata,V02916
CU02917,Female,36-45,Regular,Platinum,2025-04-24,Kolkata,V02917
CU02918,Male,46-60,Regular,Platinum,2023-01-24,Chennai,V02918
CU02919,Male,36-45,New,Gold,2023-04-11,Ahmedabad,V02919
CU02920,Female,36-45,Regular,None,2022-11-24,Jaipur,V02920
CU02921,Female,36-45,Regular,Gold,2023-08-03,Bengaluru,V02921
CU02922,Male,26-35,New,Platinum,2025-01-13,Ahmedabad,V02922
CU02923,Male,18-25,New,Gold,2022-05-22,Pune,V02923
CU02924,Male,46-60,New,Gold,2023-01-23,Jaipur,V02924
CU02925,Female,46-60,Regular,Gold,2022-08-17,Delhi,V02925
CU02926,Female,46-60,Regular,Gold,2024-08-07,Delhi,V02926
CU02927,Female,46-60,New,Platinum,2022-07-06,Bengaluru,V02927
CU02928,Male,46-60,Regular,Silver,2024-08-28,Pune,V02928
CU02929,Female,36-45,New,None,2025-11-13,Hyderabad,V02929
CU02930,Male,26-35,New,None,2023-06-21,Mumbai,V02930
CU02931,Male,26-35,Regular,None,2022-10-16,Kolkata,V02931
CU02932,Male,26-35,New,None,2022-12-20,Chennai,V02932
CU02933,Male,46-60,Regular,Platinum,2025-05-22,Hyderabad,V02933
CU02934,Male,18-25,New,Platinum,2023-07-01,Jaipur,V02934
CU02935,Female,18-25,New,Platinum,2022-01-13,Delhi,V02935
CU02936,Female,36-45,Regular,Platinum,2025-10-06,Ahmedabad,V02936
CU02937,Female,26-35,Regular,Gold,2025-01-28,Ahmedabad,V02937
CU02938,Female,36-45,Regular,Platinum,2025-09-08,Lucknow,V02938
CU02939,Female,26-35,New,Platinum,2024-07-08,Delhi,V02939
CU02940,Male,26-35,New,Silver,2022-04-25,Bengaluru,V02940
CU02941,Female,46-60,Regular,Gold,2023-03-24,Ahmedabad,V02941
CU02942,Female,46-60,Regular,Platinum,2024-06-17,Lucknow,V02942
CU02943,Female,36-45,New,Silver,2024-03-16,Hyderabad,V02943
CU02944,Female,46-60,New,Gold,2023-11-21,Kolkata,V02944
CU02945,Male,36-45,Regular,Silver,2023-06-03,Mumbai,V02945
CU02946,Male,18-25,Regular,None,2022-07-15,Hyderabad,V02946
CU02947,Female,36-45,Regular,Gold,2023-11-07,Chennai,V02947
CU02948,Male,46-60,New,Silver,2022-11-15,Chennai,V02948
CU02949,Female,46-60,New,Silver,2023-07-05,Bengaluru,V02949
CU02950,Female,26-35,Regular,Gold,2025-06-19,Bengaluru,V02950
CU02951,Male,36-45,New,Platinum,2023-11-23,Hyderabad,V02951
CU02952,Female,36-45,Regular,Platinum,2022-08-26,Lucknow,V02952
CU02953,Male,46-60,Regular,Gold,2024-08-26,Jaipur,V02953
CU02954,Male,18-25,Regular,Platinum,2022-01-15,Ahmedabad,V02954
CU02955,Female,36-45,New,Silver,2023-12-22,Mumbai,V02955
CU02956,Male,46-60,Regular,Platinum,2022-07-02,Mumbai,V02956
CU02957,Female,36-45,Regular,Platinum,2023-12-05,Delhi,V02957
CU02958,Female,26-35,New,Gold,2024-06-12,Bengaluru,V02958
CU02959,Male,18-25,New,Silver,2022-11-12,Jaipur,V02959
CU02960,Female,18-25,Regular,Platinum,2024-07-26,Lucknow,V02960
CU02961,Male,46-60,New,Silver,2024-10-17,Bengaluru,V02961
CU02962,Female,46-60,Regular,Silver,2023-09-09,Delhi,V02962
CU02963,Female,46-60,New,Platinum,2024-10-22,Lucknow,V02963
CU02964,Male,46-60,Regular,None,2025-05-09,Hyderabad,V02964
CU02965,Female,46-60,Regular,Platinum,2023-08-26,Hyderabad,V02965
CU02966,Male,36-45,New,Gold,2022-01-02,Kolkata,V02966
CU02967,Female,18-25,Regular,Silver,2022-07-24,Mumbai,V02967
CU02968,Female,36-45,New,Gold,2023-07-06,Mumbai,V02968
CU02969,Female,26-35,Regular,None,2025-11-06,Bengaluru,V02969
CU02970,Female,36-45,New,Silver,2025-07-13,Kolkata,V02970
CU02971,Male,18-25,Regular,Platinum,2025-06-14,Lucknow,V02971
CU02972,Male,26-35,Regular,Platinum,2025-04-23,Pune,V02972
CU02973,Female,36-45,New,Silver,2025-04-22,Bengaluru,V02973
CU02974,Male,26-35,Regular,Silver,2024-11-22,Ahmedabad,V02974
CU02975,Female,46-60,New,Platinum,2024-01-25,Jaipur,V02975
CU02976,Male,46-60,Regular,Silver,2024-06-17,Chennai,V02976
CU02977,Male,36-45,Regular,Gold,2025-03-07,Mumbai,V02977
CU02978,Male,46-60,Regular,Platinum,2023-09-27,Jaipur,V02978
CU02979,Male,26-35,Regular,None,2025-11-16,Hyderabad,V02979
CU02980,Female,36-45,New,None,2024-08-09,Ahmedabad,V02980
CU02981,Male,26-35,Regular,Gold,2024-08-23,Chennai,V02981
CU02982,Female,46-60,Regular,Gold,2025-11-23,Kolkata,V02982
CU02983,Male,26-35,New,Gold,2025-05-06,Pune,V02983
CU02984,Male,36-45,New,Silver,2024-02-05,Bengaluru,V02984
CU02985,Male,26-35,Regular,Silver,2023-04-11,Bengaluru,V02985
CU02986,Female,46-60,New,None,2022-03-01,Jaipur,V02986
CU02987,Female,18-25,Regular,Silver,2022-03-02,Jaipur,V02987
CU02988,Male,26-35,New,Platinum,2025-01-18,Ahmedabad,V02988
CU02989,Male,46-60,New,Silver,2022-08-21,Kolkata,V02989
CU02990,Male,46-60,New,Gold,2022-01-22,Delhi,V02990
CU02991,Female,36-45,New,Gold,2025-06-24,Pune,V02991
CU02992,Female,36-45,Regular,None,2025-10-04,Kolkata,V02992
CU02993,Male,26-35,New,Platinum,2025-12-19,Bengaluru,V02993
CU02994,Male,26-35,New,Platinum,2022-12-17,Ahmedabad,V02994
CU02995,Female,36-45,Regular,Silver,2022-06-15,Bengaluru,V02995
CU02996,Female,26-35,Regular,Platinum,2025-08-16,Bengaluru,V02996
CU02997,Male,18-25,Regular,Gold,2024-07-08,Hyderabad,V02997
CU02998,Female,26-35,New,Platinum,2024-02-02,Chennai,V02998
CU02999,Female,26-35,Regular,Silver,2023-12-09,Hyderabad,V02999
CU03000,Male,36-45,Regular,Silver,2023-01-04,Hyderabad,V03000
